User,Tweet,Unnamed: 0,Date
news24tvchannel,"Kashmir youth abductions.: 1 among 5 kidnapped by terrorists killed. 2 released, while 2 still missing.

@asifsuhaf @jandkgovernor #JammuandKashmir",7.0,2018-11-17 12:51:48+00:00
news24tvchannel,"UP horror.. Parents of 'kidnapped' girl try to burn themselves 

#UP @myogiadityanath @Uppolice @UPGovt https://t.co/Hlh61eMb3E",8.0,2018-10-25 16:34:51+00:00
news24tvchannel,"This 'youngest billionaire' kidnapped 

https://t.co/MvJ3uF4Dm3",9.0,2018-10-11 11:37:23+00:00
news24tvchannel,"Jungle raj in Bihar..Another bizman kidnapped, murdered for Rs 1.5 crore
#BiharMurder #Bihar

@NitishKumar @UpendraRLSP @INCIndia @BJP4India @laluprasadrjd @yadavtejashwi 
https://t.co/SBNaU7aoQc",10.0,2018-10-02 11:56:12+00:00
news24tvchannel,"Jungle raj in Bihar:3 kidnappings,2 murders in 48 hrs..Kidnapped student murdered in Patna,student kidnapped in Motihari,bank manager kidnapped in 
Sheikhpura, tutor shot dead in Begusarai
@NitishKumar @AmitShah @UpendraRLSP @laluprasadrjd @yadavtejashwi @rajnathsingh @INCIndia https://t.co/jUmoobEqHz",11.0,2018-09-29 13:55:46+00:00
news24tvchannel,"Shame Shame Nitish.. 15-year-old school boy murdered after kidnapping in Patna. Student kidnapped in Motihari. In another case a bank official kidnapped in Sheikhpura district.
@NitishKumar @yadavtejashwi @INCIndia @UpendraRLSP @narendramodi @rajnathsingh @ichiragpaswan https://t.co/Mbuqusgymm",12.0,2018-09-29 10:56:08+00:00
news24tvchannel,"#RashtriyaSammelan: Secularism is being kidnapped today: @SitaramYechury 

@INCIndia  @anurradhaprasad  @news24tvchannel https://t.co/9MFzNzgqIG",13.0,2018-08-11 08:40:46+00:00
news24tvchannel,"Militants have kidnapped an army Jawan from Shopian
#JammuAndKashmir
#Militants 

https://t.co/9rIbXLgatA https://t.co/qO0LRNZPds",14.0,2018-06-14 08:39:38+00:00
news24tvchannel,"6-month-old sleeping with her parents was kidnapped, raped #Rape #sixmontholdrapes #Indore https://t.co/9cAndsRErT https://t.co/seVyRZ2oIN",15.0,2018-04-21 07:10:11+00:00
news24tvchannel,39 Indians who were kidnapped in Iraq have died: Sushma Swaraj #SushmaSwaraj #RajyaSabha #Iraq #Mosul #3 https://t.co/ZouLktpOjS https://t.co/taPeUXUSpZ,16.0,2018-03-20 05:55:46+00:00
news24tvchannel,"5-year kidnapped boy rescued, back with parents #Ghaziabadboyrescued #KidnappedonRepublic https://t.co/k2bK2QrcS4 https://t.co/fkDX4a1XgW",17.0,2018-02-06 05:41:12+00:00
news24tvchannel,"दिल्ली: पुलिस को मिली बड़ी कामयाबी, किडनैपर्स से 12 दिन बाद छात्र को सुरक्षित छुड़ाया  #Delhi #Kidnapped #Child #Rescued https://t.co/WKOdoO31uP https://t.co/7sifbXD812",18.0,2018-02-06 03:51:18+00:00
news24tvchannel,A child kidnapped in broad daylight from school bus in Delhi #chilkidnapped #schoolbus #Shahadra https://t.co/IfD8oPgabm https://t.co/gqFjCENMJZ,19.0,2018-01-25 05:31:15+00:00
news24tvchannel,Four kidnapped Tripura bank officials remain untraced #TripuraGraminBank https://t.co/JOE6Cj9ri1 https://t.co/O92yjhBHMe,20.0,2017-11-26 12:39:33+00:00
news24tvchannel,अफगानिस्तान के डिप्टी गवर्नर का पाकिस्तान में अपहरण #Afghan#Dy#Governor#Kidnapped#Pakistan https://t.co/Wfe8vtyTYW https://t.co/5bUs5FanJY,21.0,2017-10-29 18:43:32+00:00
news24tvchannel,"Woman kidnapped from Mumbai, raped in Gujarat; 3 booked #rape #Mumbai #Gujarat https://t.co/zXU6fmWsog https://t.co/IsaHt59NEp",22.0,2017-10-13 06:53:09+00:00
news24tvchannel,बेंगलुरु: अगवा किए गए इनकम टैक्स अफसर के बेटे का मिला शव #kidnapped #son #itofficer https://t.co/0XoJjBgY7z https://t.co/gXqwqiMbnI,23.0,2017-09-22 07:08:33+00:00
news24tvchannel,This actress KIDNAPPED another actress #KavyaMadhavan #Dileep https://t.co/jpad8yK0jG https://t.co/dP6gHOYN2S,24.0,2017-08-30 16:22:41+00:00
news24tvchannel,How this brave woman saved herself from being kidnapped #Woman #Kidnap #Vasankunj https://t.co/CcFx809jb9 https://t.co/U3BwEDt747,25.0,2017-07-31 03:07:01+00:00
news24tvchannel,Kidnapped doctor rescued from UP #Dr.Sreekanth #Kidnapped https://t.co/jEQgH41bFW https://t.co/DwEq3kJZKt,26.0,2017-07-20 01:43:01+00:00
news24tvchannel,"अगवा डॉक्टर को पुलिस ने छुड़ाया, मुठबेड़ में एक बदमाश को लगी गोली #Delhi #Police #Rescued #Kidnapped #Docto https://t.co/1QFaF1vw86 https://t.co/RtX76qyJgY",27.0,2017-07-19 16:13:05+00:00
news24tvchannel,झांसी में 'नकली पुलिसवालों' ने किया सर्राफा व्यापारी का अपहरण #jhansi #sarafatrader #kidnapped https://t.co/VWngXffT0S https://t.co/nGjq6ucj97,28.0,2017-07-13 13:06:49+00:00
news24tvchannel,Superstar kidnapped this actress! #Dileep https://t.co/bS1vXw9PYU https://t.co/cQ0Xz4fTUB,29.0,2017-07-10 15:22:59+00:00
news24tvchannel,Kidnapped toddler put up on sale on WhatsApp #kidnappedboy#sale#WhatsApp https://t.co/P1Hz1vZr03 https://t.co/HKQcAyuUlh,30.0,2017-06-30 06:51:03+00:00
news24tvchannel,"3 साल पहले इराक से अगवा किए गए सभी 39 भारतीय सुरक्षित, मोसुल में होने की सं #isis#kidnapped#indian#mosul https://t.co/OOhveRNxnz https://t.co/Hx89ujnbmo",31.0,2017-06-16 12:09:49+00:00
news24tvchannel,China concerned over 'killing' of kidnapped nationals in Pakistan #Pakistan #China #kidnapped https://t.co/Q66PPB7Qr7 https://t.co/51UdIm77ot,32.0,2017-06-09 02:55:39+00:00
news24tvchannel,Shocking! This Hindu girl is kidnapped from Pakistan #Hindugirl#Pakistan#Kidnapped https://t.co/DOaAZ2vzC1 https://t.co/WY9ZOfgPH2,33.0,2017-06-07 03:07:08+00:00
news24tvchannel,Hindu girl 'kidnapped' in Pakistan #Hindugirl#Kidnap#Pakistan https://t.co/60m7b62YQO https://t.co/2rMgTzqoTA,34.0,2017-06-07 01:43:17+00:00
news24tvchannel,Dog named Trump kidnapped in North Delhi #Dog#Trump#kidnapped https://t.co/h1xteAh259 https://t.co/9lqOCuOGcY,35.0,2017-05-25 04:12:09+00:00
news24tvchannel,"एक्शन में योगी की पुलिस, 6 घंटे में ही अगवा व्यवसायी को खोज निकाला #UP#Businessman#Kidnapped https://t.co/iFkSllxcUZ https://t.co/PBEP5idfLN",36.0,2017-05-19 16:10:59+00:00
news24tvchannel,शादी के मण्डप से दूल्हे को अगवा करके ले गयी गर्लफ्रेंड...! #girlfriend#kidnapped#groom https://t.co/FjHnzlYpc7 https://t.co/Omj8OOO0Aj,37.0,2017-05-17 06:16:22+00:00
news24tvchannel,शादी के मण्डप से दूल्हे को अगवा करके ले गयी गर्लफ्रेंड...! #girlfriend#kidnapped#groom https://t.co/FjHnzlYpc7 https://t.co/uyN4iibKtF,38.0,2017-05-16 20:22:54+00:00
news24tvchannel,"पैदा होते ही हुई चोरी, मिली 18 साल बाद #kamiyahmobley #kidnapped #birth https://t.co/B2olaseQhH https://t.co/2HhgDwmiCX",39.0,2017-01-14 16:58:34+00:00
indiatvnews,"Mumbai: 2-month-old infant kidnapped two days ago rescued; couple planning to sell her arrested
#MumbaiPolice 

Read: https://t.co/LTOwd3mrZ7",0.0,2022-10-27 07:13:50+00:00
indiatvnews,"Two minors from #Rajasthan, who were kidnapped, found dead in Delhi; third boy managed to escape
https://t.co/CDI4YDcEpp",1.0,2022-10-18 11:21:30+00:00
indiatvnews,"#GreaterNoida: 11-year-old boy rescued within 10 hours of being kidnapped, cops rewarded for good work https://t.co/kHH3BOI3xP",2.0,2022-10-03 08:45:18+00:00
indiatvnews,"Class 10 girl kidnapped, gang-raped inside car in south Delhi; 3 accused held

https://t.co/On419Wy2Uz",3.0,2022-07-15 12:42:14+00:00
indiatvnews,"#Bihar: Veterinary doctor kidnapped, forcefully married in #Begusarai

#BiharNews #marriage #MarriedCouple 

https://t.co/DGf5tFcgiP",4.0,2022-06-15 04:05:23+00:00
indiatvnews,"कपड़ा कारोबारी का 12 वर्षीय बेटा #Kidnappers के चंगुल से आजाद, 23 अप्रैल को बस्ती से हुआ था किडनैप

#UttarPradesh #Basti #Kidnapped #UPPolice https://t.co/TumEBsdMGE",5.0,2022-04-30 05:43:26+00:00
indiatvnews,"विधायक महेंद्रनाथ यादव पर ब्लॉक प्रमुख रामकुमार और उनकी पत्नी समेत चार बच्चों को बंधक बनाकर अपने घर में रखने का आरोप 

#UPElections2022 #SPMLAMahendraNathYadav #Kidnapped #BlockPramukhFamily https://t.co/5FojPpAzLl",6.0,2022-03-19 09:06:39+00:00
indiatvnews,"#Ukraine's #Zelenskyy claims 'kidnapped' #Melitopolmayor alive, being tortured by #Russians  

https://t.co/9HVuX1VRe8",7.0,2022-03-12 16:25:36+00:00
indiatvnews,"Mayor of Ukraine's Melitopol city kidnapped by Russia, alleges President #Zelensky

#Mayor 
#Melitopol #RussiaUkraineWar 
https://t.co/FlNdLSXdYA",8.0,2022-03-12 02:35:38+00:00
indiatvnews,"How a kidnapped 16-yr-old girl used #GPS to save herself
#Kanpur
https://t.co/hMokjNInzu",9.0,2021-12-13 13:17:04+00:00
indiatvnews,"At least 16 people were killed and several others kidnapped by rebels in #Congo’s east, as violence continues to rise in the area.

 https://t.co/0gerPDCoww",10.0,2021-10-21 15:40:14+00:00
indiatvnews,"Victim was kidnapped for a ransom of Rs 2 crore and was later killed
https://t.co/ks18SMj8DN",11.0,2021-06-29 05:11:37+00:00
indiatvnews,Kidnapped 3rd ONGC employee released by ULFA-I militants after 31 days near Myanmar border | via @IndiaTVNews https://t.co/y8ajtSeHeF,12.0,2021-05-22 08:40:19+00:00
indiatvnews,Youth kidnapped for marriage in Bihar had recently got hired in the Army | via @IndiaTVNews https://t.co/oe5QECvBLL,13.0,2021-01-07 16:21:54+00:00
indiatvnews,"WATCH: Newborn child kidnapped from govt hospital in Madhya Pradesh's Indore

#MadhyaPradesh #Indore 

https://t.co/fupFqu9TUa",14.0,2020-11-16 17:04:54+00:00
indiatvnews,"Train runs non-stop for 200 kms to rescue kidnapped girl, abductor found to be her father
#Lalitpur #Bhopal #Kidnappedgirl 

https://t.co/v2FiQ9zDCS",15.0,2020-10-26 17:26:49+00:00
indiatvnews,"UP: 14-year-old boy kidnapped and killed in Gorakhpur, 7 arrested | via @IndiaTVNews https://t.co/LuXytC6Itl",16.0,2020-07-28 04:18:03+00:00
indiatvnews,"Kidnapped Kanpur lab technician killed, search for body continues; family cries foul | via @IndiaTVNews https://t.co/Ezcij3gatF",17.0,2020-07-24 05:22:13+00:00
indiatvnews,"Kidnapped Sikh community leader in Afghanistan released: MEA
#Sikh #Afghanistan #SikhCommunity 

https://t.co/V89sfHKXhy",18.0,2020-07-18 17:13:49+00:00
indiatvnews,"Mumbai: 13-year-old girl kidnapped, raped by Facebook friend; 5 held | via @IndiaTVNews 
#Mumbai
https://t.co/znvzZyG58h",19.0,2020-07-07 12:06:10+00:00
indiatvnews,"Maharashtra: 18-month-old boy kidnapped in Bhiwandi | via @IndiaTVNews 

#Maharashtra #kidnapping #Kidnap #ChildKidnapping 
https://t.co/r1nhq5Iw02",20.0,2020-04-08 09:22:09+00:00
indiatvnews,"Two Nigerian football players killed in car crash, another kidnapped
https://t.co/NKy28Xl3tH",21.0,2020-03-24 03:14:33+00:00
indiatvnews,"21-year-old man kidnapped at gunpoint, killed before marriage in Muzaffarnagar
#UttarPradesh #Muzaffarnagar
https://t.co/D2gbLUTGCL",22.0,2020-03-14 12:27:00+00:00
indiatvnews,"Kidnapped by terrorists, sold as sex slave: Yazidi girl recounts ISIS captivity horror
https://t.co/gzXPuyRg9G",23.0,2019-11-06 08:56:09+00:00
indiatvnews,"Kalpana Chawla used to say, someday she'd be 'kidnapped' in outer space: Father
#KalpanaChawla
https://t.co/nIm7D73z2K",24.0,2019-10-24 08:40:28+00:00
indiatvnews,"8-month-old baby, sleeping next to mother, kidnapped in UP | Watch video

@myogiadityanath 
#UttarPradesh 
#Kidnap 

https://t.co/bfEz06Fmzj",25.0,2019-10-09 06:02:08+00:00
indiatvnews,"#Tripura Horror! 32-year-old woman kidnapped by auto driver, gangraped by 9 men in Agartala | via @IndiaTVNews 
https://t.co/skZFPzeJd8",26.0,2019-09-26 12:30:22+00:00
indiatvnews,"Sikh girl kidnapped in Pakistan, family asks PM Imran Khan for help

READ | https://t.co/tirY45tsP0 https://t.co/V7UzBchUrN",27.0,2019-08-30 04:11:45+00:00
indiatvnews,"Minor kidnapped, raped in Madhya Pradesh; culprits still at large https://t.co/iPcvmK4iuF",28.0,2019-06-25 13:06:55+00:00
indiatvnews,"Shocking: UP mafia don Atiq Ahmed shifted to Bareilly jail after his henchmen bashed up a 'kidnapped' Lucknow businessman inside Deoria jail, watch @RajatSharmaLive in #AajKiBaat Tonight at 8.57 @indiatvnews",29.0,2018-12-31 15:22:00+00:00
indiatvnews,"#NewsAlert | Civilian killed after he was kidnapped by terrorists in Saidpora area of Shopian, #JammuAndKashmir earlier today.; case registered",30.0,2018-11-17 13:19:37+00:00
indiatvnews,"#Lucknow : Two brothers shot dead in Thakurganj, husband kidnapped in front of wife https://t.co/r2vDgjcZRK https://t.co/fAVf8Mjkqc",31.0,2018-10-04 02:42:31+00:00
indiatvnews,"Shopian: Wreath laying ceremony of police personnel Nisar Ahmad, Firdous Kuchay and Kulwant Singh who were kidnapped by terrorists in south Kashmir's Shopian and were later found dead today. https://t.co/3ld34meN00",32.0,2018-09-21 07:32:09+00:00
indiatvnews,"Jammu &amp; Kashmir: Search operation underway in Shopian, after bodies of three policemen who were kidnapped by terrorists yesterday, were found earlier today. (Visuals deferred by unspecified time) https://t.co/4QHsbXGDtl",33.0,2018-09-21 06:50:33+00:00
indiatvnews,#JammuAndKashmir : 3 Special Police Officers (SPO) kidnapped in #Shopian found dead,34.0,2018-09-21 04:48:28+00:00
indiatvnews,"#Haryana: 19-year-old #CBSE Board Exam topper kidnapped, gang-raped in Mahendergarh 
https://t.co/CQNrbHPnoA",35.0,2018-09-14 03:26:57+00:00
indiatvnews,"Exclusive video of father of two #Kashmir policemen narrating how terrorists kidnapped his third son, watch @RajatSharmaLive in #AajKiBaat Tonight at 9 @indiatvnews",36.0,2018-09-03 15:25:00+00:00
indiatvnews,"Ten family members of policemen have been kidnapped after terrorists raided the homes of several police officers in south Kashmir on Thursday evening.
https://t.co/dspw6awSif",37.0,2018-08-31 06:04:52+00:00
indiatvnews,"It is a matter of deep anguish that an Indian national, working for an international company, was kidnapped along with two of his colleagues from Malaysia and Macedonia in Kabul today. Local authorities later informed that the three have been killed by the kidnappers: MEA",38.0,2018-08-02 12:28:41+00:00
indiatvnews,"#NewsAlert | 36 women, children kidnapped by Islamic State during attacks on #Syria's Sweida (reports AFP)",39.0,2018-07-30 09:24:51+00:00
indiatvnews,"Jammu and Kashmir Police constable kidnapped, killed by terrorists | READ:
https://t.co/kWI6X6e8Ri",40.0,2018-07-06 02:51:41+00:00
indiatvnews,"J&amp;K: Policeman kidnapped by terrorists in Shopian
https://t.co/STSwX08CPO",41.0,2018-07-05 17:52:14+00:00
indiatvnews,"#NewsAlert In #Mandsaur, MP, an 8-yr-old girl was kidnapped and gang raped, and is battling for her life. The brutality this young child was subjected to sickens me. As a nation, we must come together to protect our children and bring the attackers to speedy justice: Rahul Gandhi",42.0,2018-06-30 07:45:47+00:00
indiatvnews,"As a central minister #SaifuddinSoz benefited from Centre's power when his daughter was kidnapped by JKLF. There's no use helping these people. Whoever wants to stay here can stay abiding by the Constitution, if they like Musharraf we'll give them a ticket to Pak: S.Swamy https://t.co/gISEziVOQw",43.0,2018-06-22 06:14:32+00:00
indiatvnews,#NewsAlert | @ghaziabadpolice and UP Special Task Force team rescue a software engineer who was kidnapped on May 23 from Raj Nagar Extension for ransom; total 3 kidnappers arrested,44.0,2018-06-01 03:18:54+00:00
indiatvnews,"Kottayam resident allegedly kidnapped by his fiance's brother, found dead in Kollam. A/c to police, girl's family had objections on the marriage. Victim's father &amp; girl alleged that police didn't take action on their complaint. Sub Inspector &amp; Assistant Sub Inspector suspended",45.0,2018-05-28 06:11:55+00:00
indiatvnews,#NewsAlert| Britain's foreign secretary says 2 #UK nationals kidnapped in the Republic of Congo have been released (AP),46.0,2018-05-13 13:21:26+00:00
indiatvnews,"8-year-old school girl who was kidnapped in #Bihar's Purnia today, found in Kishanganj; culprits arrested https://t.co/uTNbDbWPiV",47.0,2018-05-07 16:51:36+00:00
indiatvnews,#NewsAlert | 8-year-old school girl kidnapped while coming back from school in #Bihar's Purnia,48.0,2018-05-07 11:40:58+00:00
indiatvnews,"#Asaram is convicted, we have got justice. I want to thank everyone who supported us in this fight. Now I hope he will get strict punishment. I also hope the witnesses who were murdered or kidnapped get justice: Father of Shahjahanpur victim #AsaramCaseVerdict (ANI) https://t.co/ansu4ZcP9c",49.0,2018-04-25 05:26:56+00:00
indiatvnews,#NewsAlert | Minor girl allegedly kidnapped and raped by four in #Haryana's Yamunanagar,50.0,2018-04-23 00:57:04+00:00
indiatvnews,"A class 10 student was allegedly #kidnapped by two teenage boys, who, in panic, ended up killing him after the boy fell off their motorcycle and received severe head injuries, police said.
https://t.co/1eekd3xuyi",51.0,2018-04-21 03:44:42+00:00
indiatvnews,"#NewsAlert | Body of an engineer found in Sukma's Kista Ram in #Chhattisgarh, he was kidnapped by #Naxals on April 14",52.0,2018-04-16 14:04:47+00:00
indiatvnews,"#NewsAlert | Ecuador's president says 'highly likely' kidnapped journalists were killed, demands proof of life within 12 hours (The Associated Press)",53.0,2018-04-13 04:29:32+00:00
indiatvnews,#NewsAlert | Two minor brothers found murdered in a garbage dump after they were kidnapped two days ago from outside their school in #UP's Kasganj,54.0,2018-04-10 02:32:32+00:00
indiatvnews,"Following Indian authorities’ confirmation of murder of a group of Indian workers kidnapped by #Daesh in 2014, #France offers its condolences to victims’ families and loved ones and to Indian authorities: Statement",55.0,2018-03-22 04:35:35+00:00
